GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
310M300US11380,11380,"Andrews, TX Micro Area",29636,3206,52209,6881,83857,7806,122272,12278,204625,25385
310M300US11420,11420,"Angola, IN Micro Area",24893,2230,42096,1987,59794,2767,88961,3646,153221,7761
310M300US11460,11460,"Ann Arbor, MI Metro Area",25246,687,48603,933,80635,1292,129645,1713,243173,6610
310M300US11500,11500,"Anniston-Oxford-Jacksonville, AL Metro Area",16952,877,33098,1396,52430,1564,82414,3799,139364,4048
310M300US11540,11540,"Appleton, WI Metro Area",29388,733,50538,724,75104,811,107407,1637,170101,4968
310M300US11580,11580,"Arcadia, FL Micro Area",16894,845,28147,1833,42610,2616,64762,4712,110889,4325
310M300US11620,11620,"Ardmore, OK Micro Area",19787,1103,35499,1460,57935,2216,88931,3134,151744,8324
310M300US11640,11640,"Arecibo, PR Metro Area",6004,386,12894,497,21756,674,37840,1206,73155,3733
310M300US11660,11660,"Arkadelphia, AR Micro Area",14149,1674,27749,2379,45926,5677,78358,4338,127481,12514
310M300US11680,11680,"Arkansas City-Winfield, KS Micro Area",20164,1386,35875,2336,55257,2457,88546,4226,147769,7725
310M300US11700,11700,"Asheville, NC Metro Area",20239,484,37133,640,57401,948,90364,1481,161927,3668
310M300US11740,11740,"Ashland, OH Micro Area",22826,1380,39474,1857,57627,2062,84286,2578,139125,8958
310M300US11780,11780,"Ashtabula, OH Micro Area",17503,945,31977,943,51370,1069,78590,1553,130729,3815
310M300US11820,11820,"Astoria, OR Micro Area",21739,1186,37477,1614,58922,1820,94398,2003,156454,7999
310M300US11860,11860,"Atchison, KS Micro Area",18846,1486,35254,4551,55003,2691,83771,4529,132611,10352
310M300US11900,11900,"Athens, OH Micro Area",11370,963,25843,1312,45047,1707,78261,2929,138667,9969
310M300US11940,11940,"Athens, TN Micro Area",15055,1072,29526,1930,48615,2215,76707,3456,135406,9327
310M300US11980,11980,"Athens, TX Micro Area",19430,1146,34347,1901,53473,2046,86607,3009,151396,8884
310M300US12020,12020,"Athens-Clarke County, GA Metro Area",14950,654,31167,802,52558,1355,92365,2250,176280,8240
310M300US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",25333,223,46818,256,73491,368,117252,645,220097,1689
310M300US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",22653,833,43724,1142,70178,1511,112580,2012,196214,5609
310M300US12120,12120,"Atmore, AL Micro Area",12408,973,24074,1395,41564,1983,69894,4960,125448,5231
310M300US12140,12140,"Auburn, IN Micro Area",25218,1564,41086,1447,60373,2527,88362,3235,143383,11477
310M300US12180,12180,"Auburn, NY Micro Area",23489,1267,42241,1274,64537,1436,98951,2185,157716,3784
310M300US12220,12220,"Auburn-Opelika, AL Metro Area",15362,895,33915,1615,57839,2716,96323,3271,172444,8469
310M300US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",18651,558,37054,727,60249,1034,96222,1473,165035,3616
310M300US12300,12300,"Augusta-Waterville, ME Micro Area",20601,879,37630,1377,60612,1510,92477,2173,155484,3280
310M300US12380,12380,"Austin, MN Micro Area",20891,1112,40231,1512,64596,2056,97359,2910,162337,8358
310M300US12420,12420,"Austin-Round Rock, TX Metro Area",28683,475,52327,441,81692,552,127182,1180,235587,3271
310M300US12460,12460,"Bainbridge, GA Micro Area",10796,1718,23970,2044,44259,3385,74797,6664,136257,13305
310M300US12540,12540,"Bakersfield, CA Metro Area",20642,359,38104,692,63180,891,101319,1065,177799,3056
310M300US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",29728,470,57254,455,91059,558,141025,799,245120,2419
310M300US12620,12620,"Bangor, ME Metro Area",19021,697,35033,853,56536,1224,87435,2021,148187,5042
310M300US12660,12660,"Baraboo, WI Micro Area",24684,1285,42768,1559,64492,1540,92433,2840,154145,6253
310M300US12680,12680,"Bardstown, KY Micro Area",23035,2525,40931,1514,61968,1957,93295,5656,144986,12132
310M300US12700,12700,"Barnstable Town, MA Metro Area",27341,1031,51627,1129,79841,1390,122348,2930,215181,6517
310M300US12740,12740,"Barre, VT Micro Area",23889,1049,46480,1611,71715,1800,107299,2930,180851,7807
310M300US12780,12780,"Bartlesville, OK Micro Area",21844,1049,38128,1651,62139,1848,98933,4332,188313,11702
310M300US12820,12820,"Bastrop, LA Micro Area",11988,1104,23326,2029,36946,2483,62270,3366,116201,12579
310M300US12860,12860,"Batavia, NY Micro Area",23745,1459,41939,1221,64844,1607,97052,2927,152046,7222
310M300US12900,12900,"Batesville, AR Micro Area",17386,1426,31105,1172,49366,3882,76720,3409,140827,11905
310M300US12940,12940,"Baton Rouge, LA Metro Area",20376,501,41416,654,67836,1093,109516,1490,189667,4116
310M300US12980,12980,"Battle Creek, MI Metro Area",19983,798,35294,759,55725,1267,86226,1763,147726,3112
310M300US13020,13020,"Bay City, MI Metro Area",19609,938,35792,1081,56427,1589,87086,2750,142553,4363
310M300US13060,13060,"Bay City, TX Micro Area",15398,3268,31723,2159,52717,3834,90620,8720,152321,11822
310M300US13100,13100,"Beatrice, NE Micro Area",21694,1362,37683,2885,59227,2975,91029,3853,147007,13057
310M300US13140,13140,"Beaumont-Port Arthur, TX Metro Area",18307,617,36798,847,59851,1197,98976,2437,173017,5291
310M300US13180,13180,"Beaver Dam, WI Micro Area",25817,947,43998,1109,65283,1665,93523,2091,142153,2463
310M300US13220,13220,"Beckley, WV Metro Area",17156,747,31475,1004,50063,1371,80298,2850,136326,4469
310M300US13260,13260,"Bedford, IN Micro Area",21097,1357,37097,2148,57355,2059,86496,3489,135859,9060
310M300US13300,13300,"Beeville, TX Micro Area",17081,2174,34504,2403,51798,3305,80623,4351,172046,28983
310M300US13340,13340,"Bellefontaine, OH Micro Area",22202,1568,41495,2485,62925,2933,91000,4239,145833,15740
310M300US13380,13380,"Bellingham, WA Metro Area",21468,833,42043,1129,67109,1662,102573,2061,175271,7491
310M300US13420,13420,"Bemidji, MN Micro Area",19143,1353,35512,1883,54696,2039,85882,2565,139885,6802
310M300US13460,13460,"Bend-Redmond, OR Metro Area",23797,1115,42824,1324,67821,1701,103625,2252,181641,14631
310M300US13500,13500,"Bennettsville, SC Micro Area",12544,1310,24552,2949,39154,1942,64022,5673,111191,9789
310M300US13540,13540,"Bennington, VT Micro Area",23556,1703,41128,2691,62741,3080,96561,3740,184843,15874
310M300US13620,13620,"Berlin, NH-VT Micro Area",19161,964,34409,1514,54022,1891,82504,2172,134108,6135
310M300US13660,13660,"Big Rapids, MI Micro Area",17131,1140,33593,1774,51261,1501,80956,2867,142333,9196
310M300US13700,13700,"Big Spring, TX Micro Area",22468,3404,40257,2889,64419,4329,95403,4331,163919,15405
310M300US13720,13720,"Big Stone Gap, VA Micro Area",13740,924,25815,1854,44175,2051,73700,2072,124710,9448
310M300US13740,13740,"Billings, MT Metro Area",24341,971,44112,1244,67596,1914,103476,3161,191879,5868
310M300US13780,13780,"Binghamton, NY Metro Area",20163,564,38271,1072,62293,1128,97309,1641,166713,5536
310M300US13820,13820,"Birmingham-Hoover, AL Metro Area",20040,380,38858,543,63528,722,101660,935,183076,2878
310M300US13900,13900,"Bismarck, ND Metro Area",30274,952,51999,1592,80417,1672,117206,2893,204530,7567
310M300US13940,13940,"Blackfoot, ID Micro Area",23181,1749,42346,2816,62028,3211,90047,5166,142441,8998
310M300US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",17953,964,37762,1078,56898,1303,92549,2183,166615,8495
310M300US14010,14010,"Bloomington, IL Metro Area",25295,995,49330,1668,77376,1418,120492,1906,200697,5234
310M300US14020,14020,"Bloomington, IN Metro Area",15994,664,33774,1206,56511,1530,92485,2363,172207,8290
310M300US14100,14100,"Bloomsburg-Berwick, PA Metro Area",19962,1013,37724,1439,59989,1321,94571,2545,162029,5839
310M300US14140,14140,"Bluefield, WV-VA Micro Area",15978,763,29429,1251,47782,1417,78443,2715,133236,8072
310M300US14180,14180,"Blytheville, AR Micro Area",13817,1019,26869,1138,44579,2406,74986,3680,133418,6509
310M300US14220,14220,"Bogalusa, LA Micro Area",12381,1485,23517,1470,40757,2152,71897,4006,125788,10366
310M300US14260,14260,"Boise City, ID Metro Area",23113,654,41913,579,64099,906,99843,1582,177996,5438
310M300US14300,14300,"Bonham, TX Micro Area",18437,1897,35492,2001,57309,3469,89448,4233,145550,7212
310M300US14340,14340,"Boone, IA Micro Area",24658,1618,43837,3265,65959,3159,97761,5765,154906,10859
310M300US14380,14380,"Boone, NC Micro Area",11673,920,29268,2206,50757,1959,86193,2005,161786,13626
310M300US14420,14420,"Borger, TX Micro Area",19742,2360,40155,3408,60689,3302,99861,6495,172464,21291
310M300US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",29225,345,60545,343,98251,581,154820,789,,
310M300US14500,14500,"Boulder, CO Metro Area",28368,911,55378,1196,91056,1521,148663,2650,,
310M300US14540,14540,"Bowling Green, KY Metro Area",18346,766,36203,1075,55083,1354,86077,1502,149645,7355
310M300US14580,14580,"Bozeman, MT Micro Area",24916,1553,45561,1280,68697,2338,108606,3618,205309,12841
310M300US14620,14620,"Bradford, PA Micro Area",19387,939,35688,1312,54423,1833,81536,1672,137564,6113
310M300US14660,14660,"Brainerd, MN Micro Area",22556,732,40226,860,61319,1040,92733,1636,160616,6788
310M300US14700,14700,"Branson, MO Micro Area",19669,1069,31831,926,48774,1513,74806,2769,134567,8774
310M300US14720,14720,"Breckenridge, CO Micro Area",32055,2847,55324,3566,86160,7426,130747,12955,216530,23161
310M300US14740,14740,"Bremerton-Silverdale, WA Metro Area",29144,1301,52662,994,79571,1550,117846,2043,197189,3970
310M300US14780,14780,"Brenham, TX Micro Area",22367,2115,41776,4400,64807,2806,91402,5364,167490,17587
310M300US14820,14820,"Brevard, NC Micro Area",21182,1735,37053,2064,54555,3748,80548,3443,134662,6757
310M300US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",32385,674,66551,945,110368,1393,191602,2122,,
310M300US15020,15020,"Brookhaven, MS Micro Area",15332,1097,28244,2069,46786,2824,80431,5070,134081,16864
310M300US15060,15060,"Brookings, OR Micro Area",18164,1458,29436,2452,48331,5080,78305,6470,134947,16882
310M300US15100,15100,"Brookings, SD Micro Area",22593,2458,42330,2080,64399,5066,99897,5045,154726,11040
310M300US15140,15140,"Brownsville, TN Micro Area",12293,1884,26844,2751,42841,4027,70198,4902,121746,6199
310M300US15180,15180,"Brownsville-Harlingen, TX Metro Area",13236,422,26058,597,45093,1206,75783,1440,140079,3255
310M300US15220,15220,"Brownwood, TX Micro Area",18109,1669,32096,2184,52884,2218,81923,4310,137907,9072
310M300US15260,15260,"Brunswick, GA Metro Area",18173,1371,35424,1514,56010,1941,93595,3382,168624,13031
310M300US15340,15340,"Bucyrus, OH Micro Area",18841,1054,33186,1570,50474,1813,77446,3464,125128,5790
310M300US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",20658,355,40589,376,66063,648,103357,790,174357,2660
310M300US15420,15420,"Burley, ID Micro Area",21947,1893,38492,2529,55462,1731,81459,1813,130937,7051
310M300US15460,15460,"Burlington, IA-IL Micro Area",21066,1407,36444,1996,54987,2060,85480,2355,142059,6938
310M300US15500,15500,"Burlington, NC Metro Area",18896,791,34265,994,53711,1386,88234,2231,150962,4946
310M300US15540,15540,"Burlington-South Burlington, VT Metro Area",27389,1100,51636,1240,79764,1651,118593,1867,204382,8530
310M300US15580,15580,"Butte-Silver Bow, MT Micro Area",15041,1264,30909,1338,50242,2019,86976,4202,157076,9854
310M300US15620,15620,"Cadillac, MI Micro Area",19452,906,33535,951,49934,1044,73754,1808,125894,5338
310M300US15660,15660,"Calhoun, GA Micro Area",18814,1749,33285,2091,50271,2787,79554,4130,140471,14095
310M300US15680,15680,"California-Lexington Park, MD Metro Area",37571,2779,70902,2509,102816,2440,144885,4286,230736,8795
310M300US15700,15700,"Cambridge, MD Micro Area",20256,1211,38515,2241,62423,2502,96120,4065,157909,13946
310M300US15740,15740,"Cambridge, OH Micro Area",17241,1020,33411,1446,52244,2153,80616,3260,133443,6549
310M300US15780,15780,"Camden, AR Micro Area",13407,1047,25516,1655,41179,2436,70860,4309,136241,14647
310M300US15820,15820,"Campbellsville, KY Micro Area",13645,1533,26018,1670,43353,3756,68791,4407,114871,7292
310M300US15860,15860,"Cañon City, CO Micro Area",18633,1711,34308,2451,51288,3093,78991,3626,130233,11883
310M300US15900,15900,"Canton, IL Micro Area",20018,957,36619,1785,56128,2078,86607,4160,136408,12703
310M300US15940,15940,"Canton-Massillon, OH Metro Area",21678,561,39373,674,60100,849,94499,1652,160413,4230
310M300US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",22662,453,40160,573,61614,748,97723,1485,187575,5478
310M300US16020,16020,"Cape Girardeau, MO-IL Metro Area",18650,809,35529,1608,55728,1637,88298,4247,155699,7858
310M300US16060,16060,"Carbondale-Marion, IL Metro Area",15473,649,31279,1046,51593,1714,85232,2097,154770,4573
310M300US16100,16100,"Carlsbad-Artesia, NM Micro Area",24540,2121,46112,2526,72419,3770,105802,4047,174110,14429
310M300US16140,16140,"Carroll, IA Micro Area",22212,1541,39984,2668,66558,2484,94252,3227,159097,9861
310M300US16180,16180,"Carson City, NV Metro Area",20292,1368,37603,2203,60393,2063,94370,3400,155533,5807
310M300US16220,16220,"Casper, WY Metro Area",26254,1199,46267,1856,69950,2070,106206,2622,178949,9998
310M300US16260,16260,"Cedar City, UT Micro Area",18291,2382,34285,1936,54530,2668,82028,5547,147567,18128
310M300US16300,16300,"Cedar Rapids, IA Metro Area",26965,815,48337,1291,74330,1399,108648,1759,182584,5236
310M300US16340,16340,"Cedartown, GA Micro Area",17025,1162,31273,1250,50253,3576,78732,5065,129407,11224
310M300US16380,16380,"Celina, OH Micro Area",25229,1689,43618,1969,66319,3047,98279,2397,151268,14079
310M300US16420,16420,"Central City, KY Micro Area",16527,1428,31733,1856,51089,4176,78374,5668,133981,4176
310M300US16460,16460,"Centralia, IL Micro Area",18712,1124,34559,1681,54687,2226,85464,2309,134229,5309
310M300US16500,16500,"Centralia, WA Micro Area",20194,1220,36273,1338,56131,2209,86644,2595,142715,5031
310M300US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",26532,838,45488,1143,67799,1569,101026,1990,160560,7243
310M300US16580,16580,"Champaign-Urbana, IL Metro Area",18286,799,38245,1385,63021,1160,101242,1887,184058,10269
310M300US16620,16620,"Charleston, WV Metro Area",18781,669,35878,761,56246,1213,87840,2029,160227,5762
310M300US16660,16660,"Charleston-Mattoon, IL Micro Area",16591,969,31350,1125,51801,1865,82598,2195,146706,10035
310M300US16700,16700,"Charleston-North Charleston, SC Metro Area",23152,639,43865,707,68972,779,107851,1489,200446,3626
310M300US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",23934,305,43834,393,69302,620,110449,746,209482,2036
310M300US16820,16820,"Charlottesville, VA Metro Area",25983,831,48615,1747,75929,1414,120388,2003,228189,7333
310M300US16860,16860,"Chattanooga, TN-GA Metro Area",20033,485,37515,654,59473,814,95452,1337,170085,3656
310M300US16940,16940,"Cheyenne, WY Metro Area",27610,1580,49809,2472,75372,2057,110704,3988,170124,7822
310M300US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",25226,162,49723,265,79918,288,126501,413,236008,1500
310M300US17020,17020,"Chico, CA Metro Area",17637,720,34298,997,56717,1383,93322,2122,171240,3446
310M300US17060,17060,"Chillicothe, OH Micro Area",19097,1099,35157,1423,56584,2484,88161,3108,142488,7299
310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",22823,335,44666,401,70990,452,112178,674,203361,1884
310M300US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",25072,609,45923,809,69818,1220,107965,2362,197029,5698
310M300US17220,17220,"Clarksburg, WV Micro Area",18601,1045,34949,1295,55777,1528,89298,3318,155013,6026
310M300US17260,17260,"Clarksdale, MS Micro Area",10108,896,20448,2238,36734,2992,62693,4172,114877,6519
310M300US17300,17300,"Clarksville, TN-KY Metro Area",21982,648,39049,1094,58659,1589,86148,1547,145575,3551
310M300US17340,17340,"Clearlake, CA Micro Area",15227,1025,28278,1545,47979,2525,79923,3113,141689,17583
310M300US17380,17380,"Cleveland, MS Micro Area",11036,983,20746,1390,35307,2196,64961,6696,124129,8155
310M300US17420,17420,"Cleveland, TN Metro Area",18627,978,34716,1373,54423,2129,85751,2631,147056,6624
310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",20224,217,39717,303,64118,351,103271,614,187912,2008
310M300US17500,17500,"Clewiston, FL Micro Area",16171,1785,27913,3771,48616,4699,77457,5904,145939,15025
310M300US17540,17540,"Clinton, IA Micro Area",20925,1348,39340,2138,62325,2247,96640,4467,150635,2759
310M300US17580,17580,"Clovis, NM Micro Area",17263,1510,33317,1957,51887,2875,82284,3940,139643,8384
310M300US17620,17620,"Coamo, PR Micro Area",5894,862,13509,1324,24011,1383,40683,2998,74903,7589
310M300US17640,17640,"Coco, PR Micro Area",6003,882,12238,1234,21653,1982,36562,3748,62416,2963
310M300US17660,17660,"Coeur d'Alene, ID Metro Area",23957,1634,41309,1649,62024,1583,94890,3703,162107,7452
310M300US17700,17700,"Coffeyville, KS Micro Area",16738,1117,33522,1657,51375,2220,81456,2916,125771,7178
310M300US17740,17740,"Coldwater, MI Micro Area",21885,792,37510,1467,56604,1671,83017,2332,136256,5651
310M300US17780,17780,"College Station-Bryan, TX Metro Area",15710,759,33252,1214,56605,1455,96652,2668,186049,7804
310M300US17820,17820,"Colorado Springs, CO Metro Area",27187,533,48959,759,74630,1010,115163,1361,195943,4572
310M300US17860,17860,"Columbia, MO Metro Area",18702,1040,38517,1437,63845,1612,102004,2024,181460,6535
310M300US17900,17900,"Columbia, SC Metro Area",21749,390,40607,500,63295,740,98396,1157,171737,2614
310M300US17980,17980,"Columbus, GA-AL Metro Area",17497,691,34062,928,54503,960,87439,1750,159807,4751
310M300US18020,18020,"Columbus, IN Metro Area",25433,1008,44910,2185,67907,2182,103316,4353,180443,7761
310M300US18060,18060,"Columbus, MS Micro Area",15162,1315,31744,2567,52903,2488,85351,2990,141534,11458
310M300US18100,18100,"Columbus, NE Micro Area",25025,2447,46922,2274,68493,2203,95552,4749,163572,8107
310M300US18140,18140,"Columbus, OH Metro Area",24274,293,45451,395,71413,487,111990,708,199809,2204
310M300US18180,18180,"Concord, NH Micro Area",29238,1107,53055,1754,82166,1685,122126,3018,204358,3992
310M300US18220,18220,"Connersville, IN Micro Area",17917,1671,32113,1335,49851,2149,75687,3684,123017,10761
310M300US18260,18260,"Cookeville, TN Micro Area",14131,688,27111,1009,46303,1227,74343,2514,136555,7288
310M300US18300,18300,"Coos Bay, OR Micro Area",16922,1152,31470,1179,48204,1268,76032,2682,140191,10179
310M300US18380,18380,"Cordele, GA Micro Area",11838,1307,23834,1353,40768,2230,74345,6274,131264,13357
310M300US18420,18420,"Corinth, MS Micro Area",16076,990,29044,1288,45743,2642,71505,4663,135663,9801
310M300US18460,18460,"Cornelia, GA Micro Area",17550,1474,32431,1858,52269,2825,80591,4923,136189,8764
310M300US18500,18500,"Corning, NY Micro Area",20952,847,38418,1219,60508,937,92868,1848,154250,6049
310M300US18580,18580,"Corpus Christi, TX Metro Area",21364,524,40474,746,64025,1063,101871,1320,174904,4071
310M300US18620,18620,"Corsicana, TX Micro Area",19177,762,34894,2021,54078,2983,87548,3755,147060,4940
310M300US18660,18660,"Cortland, NY Micro Area",22110,1561,42209,1420,62877,2073,95023,4266,161596,7980
310M300US18700,18700,"Corvallis, OR Metro Area",18485,1092,39605,2066,68835,2418,111023,3503,199288,6078
310M300US18740,18740,"Coshocton, OH Micro Area",19818,1468,35298,1652,52580,1554,81207,3577,131141,9572
310M300US18780,18780,"Craig, CO Micro Area",22081,3667,41932,3829,68035,4509,98275,5689,161304,16364
310M300US18820,18820,"Crawfordsville, IN Micro Area",23622,1402,41017,1418,59964,2749,89055,2969,144385,8899
310M300US18860,18860,"Crescent City, CA Micro Area",15445,1600,31319,2810,53424,2631,83322,3543,150741,16496
310M300US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",25015,764,43910,1332,67554,1228,104578,1976,184422,5720
310M300US18900,18900,"Crossville, TN Micro Area",18777,1300,33047,1346,48132,2083,75968,2692,132841,5536
310M300US18980,18980,"Cullman, AL Micro Area",17305,1018,31810,1368,47828,2151,78207,3629,139702,9676
310M300US19000,19000,"Cullowhee, NC Micro Area",15490,1203,30213,3028,51888,2978,80463,2790,126222,7906
310M300US19060,19060,"Cumberland, MD-WV Metro Area",16508,1035,30865,1381,51059,1530,79161,2070,132436,9961
310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",26559,195,48747,316,76434,332,122135,437,227118,1796
310M300US19140,19140,"Dalton, GA Metro Area",18451,1069,31944,1000,50910,1281,78146,2688,146887,11220
310M300US19180,19180,"Danville, IL Metro Area",18886,1101,34868,1332,53658,1246,83909,1874,137816,5174
310M300US19220,19220,"Danville, KY Micro Area",15921,1136,29836,2009,47264,2551,82238,3938,132798,8144
310M300US19260,19260,"Danville, VA Micro Area",16217,657,31104,754,47852,1197,77211,1737,133448,5731
310M300US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",22306,923,40762,879,63200,1922,102624,2929,184785,12542
310M300US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",23099,535,42395,801,65834,1130,101686,1423,171207,3685
310M300US19380,19380,"Dayton, OH Metro Area",20331,367,38752,451,61413,549,98347,951,171990,1975
310M300US19420,19420,"Dayton, TN Micro Area",16155,1949,29704,2385,49263,2866,80179,5878,136645,8621
310M300US19460,19460,"Decatur, AL Metro Area",18437,932,34664,1349,56333,1561,89099,2716,148882,5950
310M300US19500,19500,"Decatur, IL Metro Area",18893,927,37100,1145,60079,1527,92040,1940,163364,6482
310M300US19540,19540,"Decatur, IN Micro Area",21021,1553,37151,2684,58881,2514,83502,2651,137679,12632
310M300US19580,19580,"Defiance, OH Micro Area",24102,1865,40964,2111,60561,1266,89506,2153,142988,9018
310M300US19620,19620,"Del Rio, TX Micro Area",17528,2000,35127,2390,56287,4320,91177,8075,150394,22365
310M300US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",19932,356,34834,626,53197,703,84383,1225,149308,3313
310M300US19700,19700,"Deming, NM Micro Area",10907,1990,22273,1910,35296,3525,57447,3880,114889,9251
310M300US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",30180,217,54137,401,83869,443,130676,575,236836,2396
310M300US19760,19760,"DeRidder, LA Micro Area",18438,2031,37353,2512,60498,3589,92969,3863,146841,16098
310M300US19780,19780,"Des Moines-West Des Moines, IA Metro Area",28280,580,51548,660,77514,804,118110,1394,206520,4913
310M300US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",21402,157,42087,226,68474,387,109947,522,198271,1548
310M300US19860,19860,"Dickinson, ND Micro Area",31226,2469,62974,4328,93710,4420,133884,6580,230280,11197
310M300US19940,19940,"Dixon, IL Micro Area",23300,1500,43571,2953,65473,2644,97218,4996,168209,9082
310M300US19980,19980,"Dodge City, KS Micro Area",22467,2685,40265,3039,58354,4160,85193,2981,142787,7388
310M300US20020,20020,"Dothan, AL Metro Area",16491,391,31889,501,51297,826,84045,1708,157139,6975
310M300US20060,20060,"Douglas, GA Micro Area",13073,1727,26404,1798,42770,3662,71837,4120,143173,11926
310M300US20100,20100,"Dover, DE Metro Area",24826,1221,44076,1608,67690,1724,101562,2108,168536,5576
310M300US20140,20140,"Dublin, GA Micro Area",12492,836,25078,1447,43235,2387,74623,3875,140115,11130
310M300US20180,20180,"DuBois, PA Micro Area",18661,837,34379,1182,53068,1377,79141,2037,126893,5732
310M300US20220,20220,"Dubuque, IA Metro Area",24631,976,44824,1551,68373,1905,99994,1788,166568,8141
310M300US20260,20260,"Duluth, MN-WI Metro Area",20712,360,39046,724,61779,782,94580,993,156769,2751
310M300US20300,20300,"Dumas, TX Micro Area",26506,2471,41589,2784,58883,4280,91095,5636,166632,17008
