GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
3100000US15420,15420,"Burley, ID Micro Area",18821,2261,31629,1676,45195,2199,65947,2990,101425,6068
3100000US15460,15460,"Burlington, IA-IL Micro Area",19190,1700,32564,2034,49902,3144,77211,4342,114432,7341
3100000US15500,15500,"Burlington, NC Metro Area",19166,1125,33424,2021,50572,1882,77695,1992,129690,9406
3100000US15540,15540,"Burlington-South Burlington, VT Metro Area",24838,1057,46144,905,68195,974,102375,2914,167243,6045
3100000US15580,15580,"Butte-Silver Bow, MT Micro Area",16615,2149,30119,1708,46679,3642,70078,4706,112369,13541
3100000US15620,15620,"Cadillac, MI Micro Area",16458,1023,31554,1288,46298,1290,67727,1411,111681,7046
3100000US15660,15660,"Calhoun, GA Micro Area",17813,1718,32530,2305,49186,2828,72690,2203,111488,10949
3100000US15700,15700,"Cambridge, MD Micro Area",16984,2475,33192,2858,52232,4433,81791,5571,132942,16540
3100000US15740,15740,"Cambridge, OH Micro Area",13639,1511,28575,2263,45327,2947,67167,2457,105432,10946
3100000US15780,15780,"Camden, AR Micro Area",11778,1340,22051,3819,38152,2567,58686,3226,112340,14718
3100000US15820,15820,"Campbellsville, KY Micro Area",13263,2058,28115,3206,41678,2804,62408,4508,93976,5490
3100000US15860,15860,"Canon City, CO Micro Area",15445,1684,27734,2312,44676,1906,72459,3303,127632,16945
3100000US15900,15900,"Canton, IL Micro Area",18352,2168,32529,2191,49658,3123,72816,3629,117126,6458
3100000US15940,15940,"Canton-Massillon, OH Metro Area",19384,717,35477,830,54339,952,81940,1237,138436,4461
3100000US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",24959,655,40258,695,60103,1071,92898,1802,173516,8484
3100000US16020,16020,"Cape Girardeau-Jackson, MO-IL Micro Area",15820,1228,31378,2078,48929,1628,74901,5067,128043,11154
3100000US16060,16060,"Carbondale, IL Micro Area",8146,1105,19294,1904,37337,3126,69228,2702,119328,14393
3100000US16100,16100,"Carlsbad-Artesia, NM Micro Area",18245,1631,32944,2187,52180,4942,79877,1752,144106,20440
3100000US16180,16180,"Carson City, NV Metro Area",22063,2094,40068,2934,60710,4507,89307,6906,158506,12549
3100000US16220,16220,"Casper, WY Metro Area",22039,1394,36654,1887,59481,2096,89608,4453,143360,9264
3100000US16260,16260,"Cedar City, UT Micro Area",20422,1947,32530,2243,46680,2384,68753,5297,111464,10374
3100000US16300,16300,"Cedar Rapids, IA Metro Area",22634,1143,40055,884,60844,699,90873,1494,144784,5133
3100000US16340,16340,"Cedartown, GA Micro Area",19655,3689,32995,2925,45603,2425,65422,3941,113796,10384
3100000US16380,16380,"Celina, OH Micro Area",23358,2339,38288,2316,57781,3349,86775,3177,129425,18961
3100000US16420,16420,"Central City, KY Micro Area",13753,1775,26608,2161,43667,3094,62517,4747,101362,8096
3100000US16460,16460,"Centralia, IL Micro Area",16109,1445,27660,1336,45674,3337,68495,2469,118724,7894
3100000US16500,16500,"Centralia, WA Micro Area",18794,2058,35354,1564,52711,2032,77187,4415,126661,10930
3100000US16540,16540,"Chambersburg, PA Micro Area",23972,903,40553,1493,59190,1675,84487,2092,135153,11513
3100000US16580,16580,"Champaign-Urbana, IL Metro Area",17295,693,33694,1075,55097,1441,85915,1912,151948,8437
3100000US16620,16620,"Charleston, WV Metro Area",16363,970,30916,956,49047,1611,76868,1454,134485,4487
3100000US16660,16660,"Charleston-Mattoon, IL Micro Area",12269,1271,27523,2427,45691,2394,71689,2813,129529,16848
3100000US16700,16700,"Charleston-North Charleston, SC Metro Area",20890,921,38536,791,58916,1226,90783,1534,162202,4590
3100000US16740,16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",23327,422,41408,493,63559,759,99980,1038,187266,4040
3100000US16820,16820,"Charlottesville, VA Metro Area",22568,763,42514,1673,65294,1614,101400,3522,189718,18734
3100000US16860,16860,"Chattanooga, TN-GA Metro Area",18549,561,33312,1120,52754,1003,82813,1250,151831,4950
3100000US16900,16900,"Chester, SC Micro Area",12146,1264,23540,3128,38223,4993,65575,4690,114406,26226
3100000US16940,16940,"Cheyenne, WY Metro Area",24404,1368,40817,1923,60582,2063,88867,4532,144187,7701
3100000US16980,16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",24803,178,46881,292,72487,375,111159,497,202267,1639
3100000US17020,17020,"Chico, CA Metro Area",16614,1051,31258,1080,51656,1477,81566,1991,143610,5335
3100000US17060,17060,"Chillicothe, OH Micro Area",18577,2021,32911,1562,49765,2712,74222,3068,122755,8081
3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",21938,368,41398,393,64129,448,97693,700,168818,2280
3100000US17180,17180,"City of The Dalles, OR Micro Area",19937,4260,32246,2974,48514,2690,74714,5363,130758,13503
3100000US17200,17200,"Claremont, NH Micro Area",20961,2378,40011,2085,57837,3811,83606,5849,143480,9206
3100000US17220,17220,"Clarksburg, WV Micro Area",14921,1318,28757,1463,46087,1722,74618,3296,125237,5660
3100000US17260,17260,"Clarksdale, MS Micro Area",10233,1648,21046,2036,33057,3590,53324,7861,97734,13257
3100000US17300,17300,"Clarksville, TN-KY Metro Area",20106,954,35738,877,53020,812,79244,1828,128341,5275
3100000US17340,17340,"Clearlake, CA Micro Area",17001,1787,32130,3324,50812,2761,73330,5504,117325,7599
3100000US17380,17380,"Cleveland, MS Micro Area",8132,961,16988,2754,30551,3099,58905,5450,125803,29284
3100000US17420,17420,"Cleveland, TN Metro Area",16796,1594,31507,1922,47748,1310,76602,3465,132488,5587
3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",19351,235,37516,391,59398,571,92145,677,161488,1779
3100000US17500,17500,"Clewiston, FL Micro Area",16619,1628,26630,3407,47808,5006,73026,7862,122494,19500
3100000US17540,17540,"Clinton, IA Micro Area",18867,2387,32962,2939,50400,2470,74452,3038,114692,10183
3100000US17580,17580,"Clovis, NM Micro Area",12727,1908,27171,3363,43093,4003,70052,6717,131791,21350
3100000US17620,17620,"Coamo, PR Micro Area",3861,716,9629,1815,18994,1795,34625,3471,72817,8265
3100000US17660,17660,"Coeur d'Alene, ID Metro Area",20061,1603,34160,1557,51521,1648,79970,3352,127677,8777
3100000US17700,17700,"Coffeyville, KS Micro Area",16620,1576,28116,1964,45229,2307,66449,5142,107432,8164
3100000US17740,17740,"Coldwater, MI Micro Area",19565,2323,34269,1508,51072,2289,75669,2596,125970,8368
3100000US17780,17780,"College Station-Bryan, TX Metro Area",12148,781,26580,1352,48519,1610,80391,3339,152250,9349
3100000US17820,17820,"Colorado Springs, CO Metro Area",24822,767,44201,1009,67531,1057,101179,1866,167299,5221
3100000US17860,17860,"Columbia, MO Metro Area",19182,1529,34055,1549,54215,1617,85151,2344,146317,11275
3100000US17900,17900,"Columbia, SC Metro Area",20500,632,37510,660,57942,1195,89178,1678,153358,2801
3100000US17940,17940,"Columbia, TN Micro Area",20386,1140,36331,1561,55923,2093,79505,3246,129942,7737
3100000US17980,17980,"Columbus, GA-AL Metro Area",14952,1073,30035,1049,49306,1319,78149,2694,133823,5981
3100000US18020,18020,"Columbus, IN Metro Area",24388,1410,42050,2759,63881,2647,90959,3387,158029,7260
3100000US18060,18060,"Columbus, MS Micro Area",13055,1613,27739,2869,48739,3136,74530,4858,123247,9656
3100000US18100,18100,"Columbus, NE Micro Area",21235,2726,38774,2728,56265,4501,79828,6056,136391,12075
3100000US18140,18140,"Columbus, OH Metro Area",22378,447,41354,404,63706,794,98167,892,169329,2802
3100000US18180,18180,"Concord, NH Micro Area",27324,1442,47833,1763,70959,2144,102301,2458,170950,6109
3100000US18220,18220,"Connersville, IN Micro Area",15361,1349,29160,3350,47719,4859,69592,3710,116013,9479
3100000US18260,18260,"Cookeville, TN Micro Area",14129,1217,25745,1090,41002,1237,63764,2655,120204,5770
3100000US18300,18300,"Coos Bay, OR Micro Area",15353,1364,27962,2190,46406,2942,69015,4647,126331,16272
3100000US18340,18340,"Corbin, KY Micro Area",11662,1854,20720,3204,35702,3263,56809,6421,99445,15192
3100000US18380,18380,"Cordele, GA Micro Area",12268,1729,20818,5492,35784,6592,65780,5101,136634,27071
3100000US18420,18420,"Corinth, MS Micro Area",13089,1295,24485,3560,41417,3857,65000,4454,112777,13619
3100000US18460,18460,"Cornelia, GA Micro Area",18364,1864,31301,3208,50039,5044,75363,5791,120683,11907
3100000US18500,18500,"Corning, NY Micro Area",18270,846,32885,1529,50002,1883,76500,2059,127941,6424
3100000US18580,18580,"Corpus Christi, TX Metro Area",16110,819,31158,874,50757,1475,82159,1797,144963,5926
3100000US18620,18620,"Corsicana, TX Micro Area",15501,1432,28428,3052,46007,2999,70363,4278,124000,14020
3100000US18660,18660,"Cortland, NY Micro Area",19924,1381,37192,1673,53949,2542,81161,2147,133473,7728
3100000US18700,18700,"Corvallis, OR Metro Area",18421,1570,37009,1934,60468,3607,98835,3143,159781,7694
3100000US18740,18740,"Coshocton, OH Micro Area",17827,1882,30760,1812,46833,2318,69018,3680,109718,7778
3100000US18820,18820,"Crawfordsville, IN Micro Area",23417,1909,38089,2650,54638,2072,76359,5091,121021,11425
3100000US18860,18860,"Crescent City, CA Micro Area",14206,2301,25117,3844,43562,4685,72581,9031,121486,13575
3100000US18900,18900,"Crossville, TN Micro Area",16148,1890,28198,2224,43400,3664,64782,3665,109769,12924
3100000US18940,18940,"Crowley, LA Micro Area",12161,959,23605,1873,39609,2457,66262,5050,110589,7349
3100000US18980,18980,"Cullman, AL Micro Area",15209,1163,29390,1808,47154,1570,72345,4087,124610,5701
3100000US19020,19020,"Culpeper, VA Micro Area",25179,3416,46428,4360,69678,3213,112331,13828,166429,12321
3100000US19060,19060,"Cumberland, MD-WV Metro Area",16139,1162,28627,1476,44332,2248,70819,2704,119965,5974
3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",24380,214,43084,363,66762,456,105113,649,194155,2094
3100000US19140,19140,"Dalton, GA Metro Area",18757,1218,31422,1508,48955,2280,74709,3190,130792,7740
3100000US19180,19180,"Danville, IL Metro Area",15896,1412,30469,1672,45863,1172,70840,1440,113960,3709
3100000US19220,19220,"Danville, KY Micro Area",14174,1866,29051,1841,44065,2775,71567,5392,119024,12417
3100000US19260,19260,"Danville, VA Metro Area",13234,736,27181,1194,42590,2035,68684,2440,113989,6111
3100000US19300,19300,"Daphne-Fairhope-Foley, AL Micro Area",22072,1194,37316,1291,56732,1480,90026,2824,156894,3951
3100000US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",20217,657,37165,743,56297,1179,86525,1671,146994,4262
3100000US19380,19380,"Dayton, OH Metro Area",20358,420,36952,497,57102,826,89324,1335,150403,2207
3100000US19460,19460,"Decatur, AL Metro Area",17408,1219,32960,1621,51500,2369,81491,2655,132865,8704
3100000US19500,19500,"Decatur, IL Metro Area",18392,1326,34166,1794,55037,1507,85198,2995,145259,12610
3100000US19540,19540,"Decatur, IN Micro Area",19111,2491,35399,2622,53961,3644,79337,3096,112224,13011
3100000US19580,19580,"Defiance, OH Micro Area",20768,2216,36932,2006,56861,2894,77516,3598,122126,8821
3100000US19620,19620,"Del Rio, TX Micro Area",13174,1550,24696,2860,41418,3530,68448,5780,114421,7212
3100000US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",19107,771,33650,693,51874,1176,77967,1476,144919,7395
3100000US19700,19700,"Deming, NM Micro Area",9733,1746,18988,2475,31145,3014,52060,5941,94425,7321
3100000US19740,19740,"Denver-Aurora, CO Metro Area",25561,353,46449,460,71029,552,109006,698,193463,2956
3100000US19760,19760,"DeRidder, LA Micro Area",17837,1784,33378,2778,50012,2797,75743,4237,120501,6630
3100000US19780,19780,"Des Moines-West Des Moines, IA Metro Area",25852,614,44511,915,66015,902,97744,1031,168795,7157
3100000US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",22130,259,42033,360,66728,485,103085,593,175994,1334
3100000US19860,19860,"Dickinson, ND Micro Area",16811,2389,32935,4079,51266,2672,77361,3660,118924,9601
3100000US19900,19900,"Dillon, SC Micro Area",13043,1208,20588,2527,35022,3493,58396,5410,99985,10609
3100000US19940,19940,"Dixon, IL Micro Area",23218,2622,40272,3194,62405,2958,88298,6800,134302,17393
3100000US19980,19980,"Dodge City, KS Micro Area",19595,1117,32944,3435,49667,3089,73779,6681,112443,17389
3100000US20020,20020,"Dothan, AL Metro Area",15487,668,29077,1148,47910,2011,77293,2335,132898,5740
3100000US20060,20060,"Douglas, GA Micro Area",14098,1338,25296,1840,41013,3308,66347,5408,114114,11860
3100000US20100,20100,"Dover, DE Metro Area",21469,1276,39799,1500,59298,2688,91326,3026,147933,4406
3100000US20140,20140,"Dublin, GA Micro Area",13717,1437,25007,2748,45641,3993,71415,3733,127308,8946
3100000US20180,20180,"DuBois, PA Micro Area",15852,933,27691,1908,44472,2241,69064,2744,110015,5412
3100000US20220,20220,"Dubuque, IA Metro Area",20775,1313,37058,1672,56154,2087,82021,2658,133906,5073
3100000US20260,20260,"Duluth, MN-WI Metro Area",17985,770,34537,901,53740,1045,79542,1265,131133,3923
3100000US20300,20300,"Dumas, TX Micro Area",20494,1367,33835,3072,50896,5385,73194,6975,129722,27009
3100000US20340,20340,"Duncan, OK Micro Area",16017,3031,30974,2078,49455,4532,75401,4374,130429,12830
3100000US20380,20380,"Dunn, NC Micro Area",16177,1170,31615,2153,50092,2600,73684,2409,118903,7131
3100000US20420,20420,"Durango, CO Micro Area",22659,2022,41095,1633,64558,3189,97944,6108,177426,14234
3100000US20460,20460,"Durant, OK Micro Area",12660,788,28490,2676,42108,2632,68395,3967,112224,5646
3100000US20500,20500,"Durham, NC Metro Area",19848,758,38312,1400,59749,1274,98982,2194,191834,5661
3100000US20540,20540,"Dyersburg, TN Micro Area",14954,2324,28218,6016,44890,3171,67399,4985,108298,11307
3100000US20580,20580,"Eagle Pass, TX Micro Area",11851,1573,21377,1978,34116,1697,51670,7168,110378,26019
3100000US20620,20620,"East Liverpool-Salem, OH Micro Area",16933,1592,32063,1905,47994,2132,73696,2425,114743,6092
3100000US20660,20660,"Easton, MD Micro Area",28298,3732,49311,3228,72362,6584,107887,5909,233136,41659
3100000US20700,20700,"East Stroudsburg, PA Micro Area",25392,1557,43962,3058,65961,2818,97984,4169,155511,6105
3100000US20740,20740,"Eau Claire, WI Metro Area",20730,902,36842,1166,55952,1340,81791,2220,136494,6592
3100000US20780,20780,"Edwards, CO Micro Area",27403,2770,52281,7156,73657,4385,114006,14300,205345,31028
3100000US20820,20820,"Effingham, IL Micro Area",19563,2092,35123,3793,55932,4294,81618,4354,127527,9447
3100000US20900,20900,"El Campo, TX Micro Area",17616,2420,32518,2407,50732,3924,82563,4499,125674,13568
3100000US20940,20940,"El Centro, CA Metro Area",15813,1663,28164,1708,46449,2543,77377,3493,131738,5980
3100000US20980,20980,"El Dorado, AR Micro Area",13577,1710,27184,3319,44468,1932,73249,3641,122501,10399
3100000US21020,21020,"Elizabeth City, NC Micro Area",15540,982,32641,1856,50906,3001,80742,3206,126288,8098
3100000US21060,21060,"Elizabethtown, KY Metro Area",21585,1360,36180,1918,54532,2676,83356,2507,131261,6181
3100000US21140,21140,"Elkhart-Goshen, IN Metro Area",23359,1330,39848,1106,57999,1162,83442,2524,146381,9397
3100000US21220,21220,"Elko, NV Micro Area",26024,3940,47155,4605,70642,4803,97425,6715,137730,6132
3100000US21260,21260,"Ellensburg, WA Micro Area",12461,1624,28798,4578,50739,3752,78163,3186,133008,17579
3100000US21300,21300,"Elmira, NY Metro Area",17204,708,31625,1433,50340,1848,79797,4101,139454,6189
3100000US21340,21340,"El Paso, TX Metro Area",13493,417,25824,607,41964,1017,69633,2199,128550,3821
3100000US21380,21380,"Emporia, KS Micro Area",15149,1651,28257,2359,44599,3735,65450,4110,96084,11504
3100000US21420,21420,"Enid, OK Micro Area",18340,2508,30866,1574,47505,3036,76916,3175,125768,7606
3100000US21460,21460,"Enterprise-Ozark, AL Micro Area",16521,1050,31779,1460,49175,2343,77188,2977,123676,6223
3100000US21500,21500,"Erie, PA Metro Area",17574,761,33334,866,51916,1187,80066,1877,131413,5161
3100000US21540,21540,"Escanaba, MI Micro Area",17156,1524,30759,1594,46957,2555,70869,4602,109891,9038
3100000US21580,21580,"Espanola, NM Micro Area",14298,1950,31997,4170,50598,3181,82565,6521,133649,8906
3100000US21640,21640,"Eufaula, AL-GA Micro Area",11319,1303,22785,2571,37773,3736,59512,6246,108414,16874
3100000US21660,21660,"Eugene-Springfield, OR Metro Area",17829,875,33830,1095,52458,1313,78611,1726,136056,6600
3100000US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",17058,1394,30362,1076,49514,2720,80264,3114,140114,6619
3100000US21780,21780,"Evansville, IN-KY Metro Area",19438,610,35241,857,56065,1363,84776,1676,141773,4309
3100000US21820,21820,"Fairbanks, AK Metro Area",27974,1895,51423,2109,75937,3066,108634,3411,166357,8687
3100000US21860,21860,"Fairmont, MN Micro Area",20347,1902,34159,2209,51812,1449,73684,7818,149025,14529
3100000US21900,21900,"Fairmont, WV Micro Area",15001,853,26569,1300,43672,2214,70604,3212,117328,8495
3100000US21940,21940,"Fajardo, PR Metro Area",7028,635,13528,794,23752,1746,40784,1447,70315,5950
3100000US21980,21980,"Fallon, NV Micro Area",21699,3392,37154,6008,57599,6757,85441,5698,132272,18815
3100000US22020,22020,"Fargo, ND-MN Metro Area",18620,1092,35784,1392,57132,1507,86255,2406,144509,6394
3100000US22060,22060,"Faribault-Northfield, MN Micro Area",27996,2947,46197,2073,65728,2823,94273,2366,149500,12945
3100000US22100,22100,"Farmington, MO Micro Area",16386,1500,29395,1969,46692,3554,69672,2477,112910,10977
3100000US22140,22140,"Farmington, NM Metro Area",16188,1342,32917,2070,52598,2191,81768,3309,135310,9282
3100000US22180,22180,"Fayetteville, NC Metro Area",17086,885,32911,1521,52454,1585,78421,2204,129467,4456
3100000US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",20559,483,36706,945,54879,1201,83523,1306,146152,3659
3100000US22260,22260,"Fergus Falls, MN Micro Area",18147,1281,33764,2062,48492,1334,74365,2201,125034,2158
3100000US22280,22280,"Fernley, NV Micro Area",23994,3763,40097,2057,53518,5414,82806,4386,134995,14056
3100000US22300,22300,"Findlay, OH Micro Area",20385,2246,37747,2081,56359,2187,81976,3042,134931,12396
3100000US22340,22340,"Fitzgerald, GA Micro Area",11678,1138,21045,3836,36530,5761,66497,7134,112643,4829
3100000US22380,22380,"Flagstaff, AZ Metro Area",21243,1524,38575,1570,59179,2777,92927,4842,158437,16233
3100000US22420,22420,"Flint, MI Metro Area",19261,721,35157,652,54992,938,84489,1805,141490,3349
3100000US22500,22500,"Florence, SC Metro Area",15923,1018,30654,1301,49399,1877,76459,1658,140226,12244
3100000US22520,22520,"Florence-Muscle Shoals, AL Metro Area",14536,920,28386,1365,46169,1738,77134,2147,130304,7074
3100000US22540,22540,"Fond du Lac, WI Metro Area",23996,1178,42602,1226,59433,1362,85375,2246,128273,4725
3100000US22580,22580,"Forest City, NC Micro Area",15081,1381,27683,2023,42142,3264,65316,4518,108681,8262
3100000US22620,22620,"Forrest City, AR Micro Area",10219,1734,18341,3267,35994,4230,56521,3608,101562,12668
3100000US22660,22660,"Fort Collins-Loveland, CO Metro Area",23448,1129,42057,1136,66220,1754,102846,1900,172151,6683
3100000US22700,22700,"Fort Dodge, IA Micro Area",18273,1952,33882,2329,51074,2544,72414,2555,121179,13441
3100000US22780,22780,"Fort Leonard Wood, MO Micro Area",17195,2658,32983,3723,48158,2959,73991,6642,107899,12426
3100000US22800,22800,"Fort Madison-Keokuk, IA-MO Micro Area",17340,1681,31655,2854,47779,2874,73666,2953,113842,7534
3100000US22820,22820,"Fort Morgan, CO Micro Area",20841,2162,34949,3815,48674,3067,70992,8181,110445,8614
3100000US22840,22840,"Fort Payne, AL Micro Area",13337,1990,25057,1525,40250,2135,63894,4263,108203,14168
3100000US22860,22860,"Fort Polk South, LA Micro Area",17211,1208,31951,1236,45655,2747,70790,4123,117906,9383
3100000US22900,22900,"Fort Smith, AR-OK Metro Area",15663,887,27606,1092,44537,1500,69244,1773,119244,6492
3100000US22980,22980,"Fort Valley, GA Micro Area",15215,2436,29717,3024,53188,4024,81973,6615,133934,12386
3100000US23020,23020,"Fort Walton Beach-Crestview-Destin, FL Metro Area",26271,1033,44456,1260,65812,2125,97720,3606,172313,9756
3100000US23060,23060,"Fort Wayne, IN Metro Area",22510,627,38383,1061,58464,884,86246,1646,142781,5275
3100000US23140,23140,"Frankfort, IN Micro Area",21673,1934,37950,1585,55606,3778,83562,6630,130842,14128
3100000US23180,23180,"Frankfort, KY Micro Area",20744,1688,38369,3392,58743,1997,85200,4452,146912,11145
3100000US23240,23240,"Fredericksburg, TX Micro Area",23717,3777,40204,3398,61354,9371,82666,8749,142320,31384
3100000US23300,23300,"Freeport, IL Micro Area",18277,1822,34531,2391,54284,3598,79747,2697,121201,5926
3100000US23340,23340,"Fremont, NE Micro Area",18940,2316,32714,2950,51293,2629,73340,4833,119817,10459
3100000US23380,23380,"Fremont, OH Micro Area",21748,1446,39276,1953,54844,2425,77926,3001,121414,4183
3100000US23420,23420,"Fresno, CA Metro Area",18656,542,34841,617,56347,902,90400,1278,158097,3896
3100000US23460,23460,"Gadsden, AL Metro Area",15094,636,27506,1306,42239,1420,69375,2610,115677,4299
3100000US23500,23500,"Gaffney, SC Micro Area",13263,2210,27336,2015,43787,2373,66899,3557,108664,5738
3100000US23540,23540,"Gainesville, FL Metro Area",14685,1197,29107,1159,49698,2024,83845,2682,164249,8778
3100000US23580,23580,"Gainesville, GA Metro Area",23925,902,40544,1185,60703,1999,90297,2204,164267,8052
3100000US23620,23620,"Gainesville, TX Micro Area",20751,2029,38233,2289,59991,4123,85660,4130,137371,16330
3100000US23660,23660,"Galesburg, IL Micro Area",15259,975,28667,980,45366,1592,70478,2711,120063,5252
3100000US23700,23700,"Gallup, NM Micro Area",12116,2287,25254,2370,40121,3391,64312,2579,119657,16398
3100000US23780,23780,"Garden City, KS Micro Area",24270,1877,40348,3214,59433,4011,84066,7374,136013,10740
3100000US23820,23820,"Gardnerville Ranchos, NV Micro Area",29058,2090,51011,2658,74088,3040,108457,7705,217360,18886
3100000US23860,23860,"Georgetown, SC Micro Area",15298,1875,29832,2623,51611,2915,84911,6576,156292,16024
3100000US23900,23900,"Gettysburg, PA Micro Area",25871,1231,43762,1080,62234,1703,89048,2380,134290,4609
3100000US23940,23940,"Gillette, WY Micro Area",32156,5756,58087,5334,83806,3448,111830,6704,159007,14507
3100000US23980,23980,"Glasgow, KY Micro Area",14206,2015,28412,2003,45148,2270,71763,5985,114778,9314
3100000US24020,24020,"Glens Falls, NY Metro Area",21301,908,37418,1221,56278,1470,84664,1848,135434,6978
3100000US24100,24100,"Gloversville, NY Micro Area",17445,2834,31368,2197,47214,2075,72731,3668,119794,6002
3100000US24140,24140,"Goldsboro, NC Metro Area",16448,1061,30966,889,48350,2155,72177,1772,118834,8633
3100000US24180,24180,"Granbury, TX Micro Area",23323,1916,40545,1953,62406,4148,96522,7752,162305,7284
3100000US24220,24220,"Grand Forks, ND-MN Metro Area",16970,1370,33281,1929,51920,1103,77579,2728,124326,6360
3100000US24260,24260,"Grand Island, NE Micro Area",20948,1401,35306,1586,51949,1819,73570,3610,119024,11517
3100000US24300,24300,"Grand Junction, CO Metro Area",20978,1884,37871,1705,56496,2786,84540,3216,145814,10105
3100000US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",22398,521,39536,727,59671,922,88398,1152,151036,3901
3100000US24380,24380,"Grants, NM Micro Area",13061,2780,26640,5108,47400,4237,67342,3752,107353,15327
3100000US24420,24420,"Grants Pass, OR Micro Area",16202,1737,30766,1368,46930,2334,70700,3375,127830,8600
3100000US24460,24460,"Great Bend, KS Micro Area",20240,1850,34165,2688,48094,3298,67217,4176,115645,8061
3100000US24500,24500,"Great Falls, MT Metro Area",18521,1294,33275,2238,51336,1879,76494,2739,130243,6277
3100000US24540,24540,"Greeley, CO Metro Area",21987,1246,41526,932,63131,1501,93433,2150,151020,6023
3100000US24580,24580,"Green Bay, WI Metro Area",22426,771,40717,796,61012,1160,88769,1681,142685,5921
3100000US24620,24620,"Greeneville, TN Micro Area",13565,1304,26796,1754,42423,2444,62204,2979,101070,7103
3100000US24660,24660,"Greensboro-High Point, NC Metro Area",18322,498,33690,786,53714,1126,83456,1524,150569,3992
3100000US24700,24700,"Greensburg, IN Micro Area",22104,3295,37200,2293,51921,6262,73926,1979,123708,14278
3100000US24740,24740,"Greenville, MS Micro Area",10179,1102,20202,1460,35451,3290,62677,5821,125350,19092
3100000US24780,24780,"Greenville, NC Metro Area",13012,622,27354,1018,46501,1815,77132,2346,137689,8761
3100000US24820,24820,"Greenville, OH Micro Area",21526,1364,37200,1858,53588,1745,73102,1809,129845,11764
3100000US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",18184,638,34103,842,53703,1104,84810,1479,146736,2451
3100000US24900,24900,"Greenwood, MS Micro Area",8786,1502,16218,1549,27188,3809,49227,5771,104708,6878
3100000US24940,24940,"Greenwood, SC Micro Area",16349,1410,29821,2236,50164,3740,79736,5236,139045,16659
3100000US24980,24980,"Grenada, MS Micro Area",12460,2257,24683,3352,40744,6819,66498,4642,124236,26407
3100000US25020,25020,"Guayama, PR Metro Area",4360,886,11731,809,21220,1150,35649,1723,63274,2390
3100000US25060,25060,"Gulfport-Biloxi, MS Metro Area",18309,1050,33976,1489,51910,1378,82159,2183,137175,5142
3100000US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",22365,1280,40988,1036,61382,1492,90361,2555,142506,4447
3100000US25220,25220,"Hammond, LA Micro Area",12181,973,25138,1690,45531,1727,71478,2868,129276,8899
3100000US25260,25260,"Hanford-Corcoran, CA Metro Area",21384,1225,35372,1386,56085,2246,87686,3763,134062,7423
3100000US25300,25300,"Hannibal, MO Micro Area",15576,2730,29391,1866,45646,2014,65766,2423,109120,8702
3100000US25340,25340,"Harriman, TN Micro Area",16835,1201,31999,3089,51665,3220,79480,2838,131145,6102
3100000US25380,25380,"Harrisburg, IL Micro Area",12211,1582,25400,2673,40636,4452,68769,3663,115553,17153
3100000US25420,25420,"Harrisburg-Carlisle, PA Metro Area",24665,689,42985,848,65397,1122,95704,1330,157163,4252
3100000US25460,25460,"Harrison, AR Micro Area",13650,1877,27710,2461,43759,3390,64532,3899,113655,10930
3100000US25500,25500,"Harrisonburg, VA Metro Area",20376,901,36264,2053,54508,2691,80724,3120,138248,10872
3100000US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",27125,539,51667,581,79698,769,118341,1193,204381,3490
3100000US25580,25580,"Hastings, NE Micro Area",19297,1514,32652,3103,48520,2220,68756,4028,116816,9172
3100000US25620,25620,"Hattiesburg, MS Metro Area",14580,649,28880,1596,45195,1941,73728,2519,133657,5567
3100000US25700,25700,"Hays, KS Micro Area",19225,1570,32911,2783,52281,5048,77661,6633,139459,19212
3100000US25740,25740,"Helena, MT Micro Area",20316,1260,40036,1510,58151,1888,86834,3454,139658,9991
3100000US25780,25780,"Henderson, NC Micro Area",12547,1665,25960,2951,40389,2802,63873,2889,116280,15822
3100000US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",16911,853,30854,671,48538,1080,72871,2027,125342,3291
3100000US25900,25900,"Hilo, HI Micro Area",22337,1529,44883,2007,66594,2097,97511,3672,167875,10609
3100000US25940,25940,"Hilton Head Island-Beaufort, SC Micro Area",22845,1413,40159,1454,62108,2828,99531,3737,185675,10809
