"state","puma12","cbsa","stab","cbsaname15","PUMAname","pop10","afact"
"FIPS state","puma12","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA12 Name","Total Pop, 2010 census","puma12 to cbsa alloc factor"
"13","00900","10500","GA","Albany, GA (Metro)","Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties",122863,1 
"13","01001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City",109678,1 
"13","01002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City",107498,1 
"13","01003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South)",108325,1 
"13","01004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities",114386,1 
"13","01005","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City",148314,1 
"13","01006","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North)",109963,1 
"13","01007","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast)",123918,1 
"13","01008","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--DeKalb County (South)",116891,1 
"13","01100"," ","GA"," ","Southwest Georgia Regional Commission (West & Central)",81065,0.666 
"13","01100","10500","GA","Albany, GA (Metro)","Southwest Georgia Regional Commission (West & Central)",12766,0.105 
"13","01100","12460","GA","Bainbridge, GA (Micro)","Southwest Georgia Regional Commission (West & Central)",27842,0.229 
"13","01200"," ","GA"," ","Heart of Georgia Altamaha Regional Commission (Southeast)",93745,0.585 
"13","01200","27700","GA","Jesup, GA (Micro)","Heart of Georgia Altamaha Regional Commission (Southeast)",30099,0.188 
"13","01200","47080","GA","Vidalia, GA (Micro)","Heart of Georgia Altamaha Regional Commission (Southeast)",36346,0.227 
"13","01300"," ","GA"," ","Heart of Georgia Altamaha Regional Commission (North & West)",84595,0.592 
"13","01300","20140","GA","Dublin, GA (Micro)","Heart of Georgia Altamaha Regional Commission (North & West)",58414,0.408 
"13","01400","31420","GA","Macon-Bibb County, GA (Metro)","Middle Georgia Regional Commission (Central)--Bibb County--Macon City",155547,1 
"13","01500","47580","GA","Warner Robins, GA (Metro)","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",151910,1 
"13","01600"," ","GA"," ","Middle Georgia Regional Commission (North & Outside Bibb County)",30781,0.17 
"13","01600","31420","GA","Macon-Bibb County, GA (Metro)","Middle Georgia Regional Commission (North & Outside Bibb County)",76746,0.424 
"13","01600","33300","GA","Milledgeville, GA (Micro)","Middle Georgia Regional Commission (North & Outside Bibb County)",45720,0.253 
"13","01600","47580","GA","Warner Robins, GA (Metro)","Middle Georgia Regional Commission (North & Outside Bibb County)",27695,0.153 
"13","01700","17980","GA","Columbus, GA-AL (Metro)","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties",201152,1 
"13","01800"," ","GA"," ","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",65188,0.384 
"13","01800","11140","GA","Americus, GA (Micro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",37829,0.223 
"13","01800","17980","GA","Columbus, GA-AL (Metro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",40766,0.24 
"13","01800","18380","GA","Cordele, GA (Micro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",23439,0.138 
"13","01800","21640","GA","Eufaula, AL-GA (Micro)","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",2513,0.015 
"13","01900","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (East)",123914,0.82 
"13","01900","45580","GA","Thomaston, GA (Micro)","Three Rivers Regional Commission (East)",27153,0.18 
"13","02001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan",126130,1 
"13","02002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities",129332,1 
"13","02003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker",155142,1 
"13","02004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--DeKalb County (North)--Dunwoody City",137880,1 
"13","02100","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (North Central)--Coweta County",127317,1 
"13","02200","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",33826,0.335 
"13","02200","29300","GA","LaGrange, GA (Micro)","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",67044,0.665 
"13","02300","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Three Rivers Regional Commission (Northwest)--Carroll County",110527,1 
"13","02400","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (South Central)--Fayette County",106567,1 
"13","02500","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",28780,0.173 
"13","02500","16340","GA","Cedartown, GA (Micro)","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",41475,0.249 
"13","02500","40660","GA","Rome, GA (Metro)","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",96317,0.578 
"13","02600","16860","GA","Chattanooga, TN-GA (Metro)","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",149331,0.852 
"13","02600","44900","GA","Summerville, GA (Micro)","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",26015,0.148 
"13","02700","19140","GA","Dalton, GA (Metro)","Northwest Georgia Regional Commission (North Central)--Whitfield County",102599,1 
"13","02800"," ","GA"," ","Northwest Georgia Regional Commission (Northeast)",51974,0.295 
"13","02800","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (Northeast)",29431,0.167 
"13","02800","15660","GA","Calhoun, GA (Micro)","Northwest Georgia Regional Commission (Northeast)",55186,0.313 
"13","02800","19140","GA","Dalton, GA (Metro)","Northwest Georgia Regional Commission (Northeast)",39628,0.225 
"13","02900","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (East Central)--Bartow County",100157,1 
"13","03001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",140042,1 
"13","03002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",124405,1 
"13","03003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",123322,1 
"13","03004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",154587,1 
"13","03005","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",145722,1 
"13","03101","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",102871,1 
"13","03102","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",111475,1 
"13","03200"," ","GA"," ","Georgia Mountains Regional Commission (North & Northwest)",105213,0.825 
"13","03200","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Georgia Mountains Regional Commission (North & Northwest)",22330,0.175 
"13","03300","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Georgia Mountains Regional Commission (Southwest)--Forsyth County",175511,1 
"13","03400","23580","GA","Gainesville, GA (Metro)","Georgia Mountains Regional Commission (South Central)--Hall County",179684,1 
"13","03500"," ","GA"," ","Georgia Mountains Regional Commission (Southeast)",65692,0.487 
"13","03500","18460","GA","Cornelia, GA (Micro)","Georgia Mountains Regional Commission (Southeast)",43041,0.319 
"13","03500","45740","GA","Toccoa, GA (Micro)","Georgia Mountains Regional Commission (Southeast)",26175,0.194 
"13","03600","12020","GA","Athens-Clarke County, GA (Metro)","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City",116714,1 
"13","03700"," ","GA"," ","Northeast Georgia Regional Commission (East)",36160,0.323 
"13","03700","12020","GA","Athens-Clarke County, GA (Metro)","Northeast Georgia Regional Commission (East)",75827,0.677 
"13","03800","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",69367,0.534 
"13","03800","27600","GA","Jefferson, GA (Micro)","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",60485,0.466 
"13","03900","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",115536,1 
"13","04000","12260","GA","Augusta-Richmond County, GA-SC (Metro)","Central Savannah River Area Regional Commission (East Central)--Richmond County",200549,1 
"13","04001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City",135979,1 
"13","04002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City",108241,1 
"13","04003","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City",144475,1 
"13","04004","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (East)",103912,1 
"13","04005","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City",118448,1 
"13","04006","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City",194266,1 
"13","04100","12260","GA","Augusta-Richmond County, GA-SC (Metro)","Central Savannah River Area Regional Commission (East Central)--Columbia County",124053,1 
"13","04200"," ","GA"," ","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",67683,0.519 
"13","04200","12260","GA","Augusta-Richmond County, GA-SC (Metro)","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",53187,0.408 
"13","04200","33300","GA","Milledgeville, GA (Micro)","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",9429,0.072 
"13","04300","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",185173,1 
"13","04400","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Southwest)--Douglas County",132403,1 
"13","04500","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Northwest Georgia Regional Commission (Southeast)--Paulding County",142324,1 
"13","04600","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central)",125017,1 
"13","05001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (South Central)--Clayton County (South)",109951,1 
"13","05002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City",149473,1 
"13","06001","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City",100451,1 
"13","06002","12060","GA","Atlanta-Sandy Springs-Roswell, GA (Metro)","Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City",103471,1 
"15","00100","27980","HI","Kahului-Wailuku-Lahaina, HI (Metro)","Maui, Kalawao & Kauai Counties",154924,0.698 
"15","00100","28180","HI","Kapaa, HI (Micro)","Maui, Kalawao & Kauai Counties",67091,0.302 
"15","00200","25900","HI","Hilo, HI (Micro)","Hawaii County",185079,1 
"15","00301","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Rural Oahu",100975,1 
"15","00302","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Koolaupoko",115164,1 
"15","00303","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--East Honolulu to Kapahulu",107596,1 
"15","00304","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Tantalus to Waikiki",121369,1 
"15","00305","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Nuuanu to Kalihi",114534,1 
"15","00306","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Moanalua to Pearl City",141615,1 
"15","00307","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Central Oahu",145342,1 
"15","00308","46520","HI","Urban Honolulu, HI (Metro)","Honolulu County--Ewa",106612,1 
"16","00100"," ","ID"," ","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",33022,0.285 
"16","00100","17660","ID","Coeur dAlene, ID (Metro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",4845,0.042 
"16","00100","34140","ID","Moscow, ID (Micro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",37244,0.321 
"16","00100","41760","ID","Sandpoint, ID (Micro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",40877,0.352 
"16","00200","17660","ID","Coeur dAlene, ID (Metro)","Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities",133649,1 
"16","00300"," ","ID"," ","Central Idaho--Lewiston City & Nez Perce Reservation",55973,0.532 
"16","00300","14260","ID","Boise City, ID (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",7028,0.067 
"16","00300","26820","ID","Idaho Falls, ID (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",2891,0.027 
"16","00300","30300","ID","Lewiston, ID-WA (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",39265,0.373 
"16","00400"," ","ID"," ","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",10198,0.096 
"16","00400","14260","ID","Boise City, ID (Metro)","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",73079,0.69 
"16","00400","36620","ID","Ontario, OR-ID (Micro)","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",22623,0.214 
"16","00500","14260","ID","Boise City, ID (Metro)","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",110936,1 
"16","00600","14260","ID","Boise City, ID (Metro)","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",112509,1 
"16","00701","14260","ID","Boise City, ID (Metro)","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities",105357,1 
"16","00702","14260","ID","Boise City, ID (Metro)","Ada County (Northeast)--Boise (North & West) & Garden City Cities",100664,1 
"16","00800","14260","ID","Boise City, ID (Metro)","Ada County (South)--Boise (South) & Kuna Cities",106988,1 
"16","00900","15420","ID","Burley, ID (Micro)","Twin Falls & Cassia Counties--Twin Falls City",22952,0.229 
"16","00900","46300","ID","Twin Falls, ID (Micro)","Twin Falls & Cassia Counties--Twin Falls City",77230,0.771 
"16","01000"," ","ID"," ","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",15464,0.137 
"16","01000","15420","ID","Burley, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",20069,0.178 
"16","01000","25200","ID","Hailey, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",27701,0.246 
"16","01000","34300","ID","Mountain Home, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",27038,0.24 
"16","01000","46300","ID","Twin Falls, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",22374,0.199 
"16","01100","13940","ID","Blackfoot, ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",42777,0.329 
"16","01100","26820","ID","Idaho Falls, ID (Metro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",26140,0.201 
"16","01100","27220","ID","Jackson, WY-ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",10170,0.078 
"16","01100","39940","ID","Rexburg, ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",50778,0.391 
"16","01200","26820","ID","Idaho Falls, ID (Metro)","Bonneville County--Idaho Falls City",104234,1 
"16","01300"," ","ID"," ","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",25052,0.203 
"16","01300","13940","ID","Blackfoot, ID (Micro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",2830,0.023 
"16","01300","30860","ID","Logan, UT-ID (Metro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",12786,0.104 
"16","01300","38540","ID","Pocatello, ID (Metro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",82839,0.671 
"17","00104"," ","IL"," ","Jo Daviess, Carroll, Whiteside & Lee Counties",38065,0.287 
"17","00104","19940","IL","Dixon, IL (Micro)","Jo Daviess, Carroll, Whiteside & Lee Counties",36031,0.272 
"17","00104","44580","IL","Sterling, IL (Micro)","Jo Daviess, Carroll, Whiteside & Lee Counties",58498,0.441 
"17","00105","19340","IL","Davenport-Moline-Rock Island, IA-IL (Metro)","Rock Island County",147546,1 
"17","00202"," ","IL"," ","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",17707,0.098 
"17","00202","15460","IL","Burlington, IA-IL (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",7331,0.041 
"17","00202","15900","IL","Canton, IL (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",37069,0.205 
"17","00202","19340","IL","Davenport-Moline-Rock Island, IA-IL (Metro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",66920,0.37 
"17","00202","22800","IL","Fort Madison-Keokuk, IA-IL-MO (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",19104,0.106 
"17","00202","31380","IL","Macomb, IL (Micro)","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",32612,0.18 
"17","00300"," ","IL"," ","Adams, Pike, Brown, Schuyler & Mason Counties",45577,0.404 
"17","00300","39500","IL","Quincy, IL-MO (Micro)","Adams, Pike, Brown, Schuyler & Mason Counties",67103,0.596 
"17","00401"," ","IL"," ","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",27528,0.191 
"17","00401","27300","IL","Jacksonville, IL (Micro)","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",40902,0.284 
"17","00401","41180","IL","St. Louis, MO-IL (Metro)","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",75839,0.526 
"17","00501"," ","IL"," ","Montgomery, Bond, Clinton, Fayette & Effingham Counties",52244,0.368 
"17","00501","20820","IL","Effingham, IL (Micro)","Montgomery, Bond, Clinton, Fayette & Effingham Counties",34242,0.241 
"17","00501","41180","IL","St. Louis, MO-IL (Metro)","Montgomery, Bond, Clinton, Fayette & Effingham Counties",55530,0.391 
"17","00600"," ","IL"," ","Douglas, Edgar, Coles & Cumberland Counties",38556,0.373 
"17","00600","16660","IL","Charleston-Mattoon, IL (Micro)","Douglas, Edgar, Coles & Cumberland Counties",64921,0.627 
"17","00700"," ","IL"," ","Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",109491,1 
"17","00800"," ","IL"," ","South & Southeast Illinois",117633,0.833 
"17","00800","16020","IL","Cape Girardeau, MO-IL (Metro)","South & Southeast Illinois",8238,0.058 
"17","00800","37140","IL","Paducah, KY-IL (Micro)","South & Southeast Illinois",15429,0.109 
"17","00900"," ","IL"," ","Jackson, Williamson, Franklin & Perry Counties",61911,0.328 
"17","00900","16060","IL","Carbondale-Marion, IL (Metro)","Jackson, Williamson, Franklin & Perry Counties",126575,0.672 
"17","01001"," ","IL"," ","Monroe, Randolph, Washington, Jefferson & Marion Counties",48192,0.302 
"17","01001","16460","IL","Centralia, IL (Micro)","Monroe, Randolph, Washington, Jefferson & Marion Counties",39437,0.247 
"17","01001","34500","IL","Mount Vernon, IL (Micro)","Monroe, Randolph, Washington, Jefferson & Marion Counties",38827,0.244 
"17","01001","41180","IL","St. Louis, MO-IL (Metro)","Monroe, Randolph, Washington, Jefferson & Marion Counties",32957,0.207 
"17","01104","41180","IL","St. Louis, MO-IL (Metro)","St. Clair County (Central & Northeast)",150929,1 
"17","01105","41180","IL","St. Louis, MO-IL (Metro)","St. Clair County (Northwest, Southwest & Southeast)",119127,1 
"17","01204","41180","IL","St. Louis, MO-IL (Metro)","Madison County (East)",121372,1 
"17","01205","41180","IL","St. Louis, MO-IL (Metro)","Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village",147910,1 
"17","01300","44100","IL","Springfield, IL (Metro)","Sangamon County--Springfield City",197465,1 
"17","01500","19500","IL","Decatur, IL (Metro)","Macon County--Decatur City",110768,1 
"17","01602"," ","IL"," ","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",37209,0.251 
"17","01602","14010","IL","Bloomington, IL (Metro)","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",16561,0.112 
"17","01602","16580","IL","Champaign-Urbana, IL (Metro)","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",16729,0.113 
"17","01602","30660","IL","Lincoln, IL (Micro)","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",30305,0.204 
"17","01602","44100","IL","Springfield, IL (Metro)","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",12705,0.086 
"17","01602","45380","IL","Taylorville, IL (Micro)","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",34800,0.235 
"17","01701","37900","IL","Peoria, IL (Metro)","Peoria County--Peoria City",186494,1 
"17","01900","37900","IL","Peoria, IL (Metro)","Tazewell County",135394,1 
"17","02000","14010","IL","Bloomington, IL (Metro)","McLean County",169572,1 
"17","02100","16580","IL","Champaign-Urbana, IL (Metro)","Champaign County--Champaign & Urbana Cities",201081,1 
"17","02200"," ","IL"," ","Livingston, Ford, Iroquois & Vermilion Counties",29718,0.181 
"17","02200","16580","IL","Champaign-Urbana, IL (Metro)","Livingston, Ford, Iroquois & Vermilion Counties",14081,0.086 
"17","02200","19180","IL","Danville, IL (Metro)","Livingston, Ford, Iroquois & Vermilion Counties",81625,0.497 
"17","02200","38700","IL","Pontiac, IL (Micro)","Livingston, Ford, Iroquois & Vermilion Counties",38950,0.237 
"17","02300","28100","IL","Kankakee, IL (Metro)","Kankakee County",113449,1 
"17","02400","36860","IL","Ottawa-Peru, IL (Micro)","LaSalle County",113924,1 
"17","02501","23660","IL","Galesburg, IL (Micro)","Knox, Stark, Bureau, Marshall & Woodford Counties",52919,0.35 
"17","02501","36860","IL","Ottawa-Peru, IL (Micro)","Knox, Stark, Bureau, Marshall & Woodford Counties",40984,0.271 
"17","02501","37900","IL","Peoria, IL (Metro)","Knox, Stark, Bureau, Marshall & Woodford Counties",57298,0.379 
"17","02601","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","DeKalb County",105160,1 
"17","02700","23300","IL","Freeport, IL (Micro)","Stephenson & Ogle Counties",47711,0.471 
"17","02700","40300","IL","Rochelle, IL (Micro)","Stephenson & Ogle Counties",53497,0.529 
"17","02801","40420","IL","Rockford, IL (Metro)","Winnebago County (Southeast & West)--Rockford City",204179,1 
"17","02901","40420","IL","Rockford, IL (Metro)","Winnebago (Northeast) & Boone Counties",145252,1 
"17","03005","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Kane County (Southeast)--Aurora Township",146149,1 
"17","03007","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",116717,1 
"17","03008","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Kane County (Northeast)--Elgin (North & Central) & Dundee Townships",138542,1 
"17","03009","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Kane County (West)",113861,1 
"17","03102","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Will County (West Central)--Joliet & Troy Townships",133389,1 
"17","03105","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Will County (Northwest Central)--Plainfield & Lockport Townships",140328,1 
"17","03106","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Will County (Northwest)--DuPage & Wheatland Townships",169265,1 
"17","03107","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",123191,1 
"17","03108","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Will County (South)",111387,1 
"17","03202","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","DuPage County (Central)--Milton Township",117061,1 
"17","03203","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","DuPage County (South Central)--Lisle Township",116268,1 
"17","03204","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","DuPage County (Southeast)--Downers Grove Township",146795,1 
"17","03205","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","DuPage County (East Central)--York Township",123449,1 
"17","03207","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Dupage County (Northeast)--Addison & Bloomingdale (North) Townships",116449,1 
"17","03208","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",177668,1 
"17","03209","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","DuPage County (Southwest)--Naperville & Winfield (South) Townships",119234,1 
"17","03306","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",159552,1 
"17","03307","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",141028,1 
"17","03308","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",113547,1 
"17","03309","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",155549,1 
"17","03310","16980","IL","Chicago-Naperville-Elgin, IL-IN-WI (Metro)","Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",133786,1 
