"state","puma12","cbsa","stab","cbsaname15","PUMAname","pop10","afact"
"FIPS state","puma12","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA12 Name","Total Pop, 2010 census","puma12 to cbsa alloc factor"
"09","00500","45860","CT","Torrington, CT (Micro)","Litchfield County",189927,1 
"09","00700","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","Middlesex County",165676,1 
"09","00900","35300","CT","New Haven-Milford, CT (Metro)","New Haven County (Northwest)",133419,1 
"09","00901","35300","CT","New Haven-Milford, CT (Metro)","Waterbury Town",110366,1 
"09","00902","35300","CT","New Haven-Milford, CT (Metro)","Meriden, Wallingford & North Haven Towns",130096,1 
"09","00903","35300","CT","New Haven-Milford, CT (Metro)","Hamden, Ansonia, Seymour, Derby, Woodbridge & Bethany Towns",124204,1 
"09","00904","35300","CT","New Haven-Milford, CT (Metro)","West Haven, Milford & Orange Towns",122279,1 
"09","00905","35300","CT","New Haven-Milford, CT (Metro)","New Haven Town",129779,1 
"09","00906","35300","CT","New Haven-Milford, CT (Metro)","East Haven, Branford, Guilford, Madison & North Branford Towns",112334,1 
"09","01100","35980","CT","Norwich-New London, CT (Metro)","New London County (North)",139086,1 
"09","01101","35980","CT","Norwich-New London, CT (Metro)","New London County (South)",134969,1 
"09","01300","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","Tolland County",152691,1 
"09","01500","49340","CT","Worcester, MA-CT (Metro)","Windham County",118428,1 
"11","00101","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","District of Columbia (West)",106024,1 
"11","00102","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","District of Columbia (North)",112600,1 
"11","00103","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","District of Columbia (Northeast)",103901,1 
"11","00104","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","District of Columbia (East)",140006,1 
"11","00105","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","District of Columbia (Central)",139192,1 
"12","00101","23540","FL","Gainesville, FL (Metro)","Alachua County (Central)--Gainesville City (Central)",142345,1 
"12","00102","23540","FL","Gainesville, FL (Metro)","Alachua County (Outer)",104991,1 
"12","00500"," ","FL"," ","Walton, Washington, Holmes & Bay Counties",44823,0.167 
"12","00500","18880","FL","Crestview-Fort Walton Beach-Destin, FL (Metro)","Walton, Washington, Holmes & Bay Counties",55043,0.205 
"12","00500","37460","FL","Panama City, FL (Metro)","Walton, Washington, Holmes & Bay Counties",168852,0.628 
"12","00901","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities",183425,1 
"12","00902","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","Brevard County (East)--Beaches & Merritt Island",115817,1 
"12","00903","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","Brevard County (Southwest)--Melbourne & West Melbourne Cities",116283,1 
"12","00904","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",127851,1 
"12","01101","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (West)--Coral Springs & Parkland Cities",144209,1 
"12","01102","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (North Central)--Margate & Coconut Creek Cities",108754,1 
"12","01103","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities",101332,1 
"12","01104","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities",117990,1 
"12","01105","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities",168134,1 
"12","01106","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (Central)--Plantation & Sunrise Cities",165230,1 
"12","01107","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",100306,1 
"12","01108","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (East Central)--Fort Lauderdale City (Central)",138155,1 
"12","01109","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities",101245,1 
"12","01110","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (Central)--Davie Town & Cooper City",112759,1 
"12","01111","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town",133224,1 
"12","01112","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities",128559,1 
"12","01113","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities",117196,1 
"12","01114","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities",110973,1 
"12","01500","39460","FL","Punta Gorda, FL (Metro)","Charlotte County",159978,1 
"12","01701","26140","FL","Homosassa Springs, FL (Metro)","Citrus County",141236,1 
"12","01900","27260","FL","Jacksonville, FL (Metro)","Clay County",190865,1 
"12","02101","34940","FL","Naples-Immokalee-Marco Island, FL (Metro)","Collier County (Northwest)",104015,1 
"12","02102","34940","FL","Naples-Immokalee-Marco Island, FL (Metro)","Collier County (Southwest)",108892,1 
"12","02103","34940","FL","Naples-Immokalee-Marco Island, FL (Metro)","Collier County (East)",108613,1 
"12","02300"," ","FL"," ","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties",101278,0.545 
"12","02300","23540","FL","Gainesville, FL (Metro)","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties",16939,0.091 
"12","02300","29380","FL","Lake City, FL (Micro)","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties",67531,0.364 
"12","02700","11580","FL","Arcadia, FL (Micro)","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties",34862,0.232 
"12","02700","42700","FL","Sebring, FL (Metro)","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties",87912,0.584 
"12","02700","48100","FL","Wauchula, FL (Micro)","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties",27731,0.184 
"12","03101","27260","FL","Jacksonville, FL (Metro)","Duval County (Outer)--Jacksonville City (North & West)",117975,1 
"12","03102","27260","FL","Jacksonville, FL (Metro)","Duval County (Northwest Central)--Jacksonville City (Northwest)",118733,1 
"12","03103","27260","FL","Jacksonville, FL (Metro)","Duval County (North Central)--Jacksonville City (Arlington)",102549,1 
"12","03104","27260","FL","Jacksonville, FL (Metro)","Duval County (East)--Jacksonville City (Beaches)",131674,1 
"12","03105","27260","FL","Jacksonville, FL (Metro)","Duval County (Southeast)--Jacksonville City (Southeast)",123350,1 
"12","03106","27260","FL","Jacksonville, FL (Metro)","Duval County (South Central)--Jacksonville City (Southeast River)",113789,1 
"12","03107","27260","FL","Jacksonville, FL (Metro)","Duval County (Southwest Central)--Jacksonville City (Southwest)",156193,1 
"12","03301","37860","FL","Pensacola-Ferry Pass-Brent, FL (Metro)","Escambia County (North)",110392,1 
"12","03302","37860","FL","Pensacola-Ferry Pass-Brent, FL (Metro)","Escambia County (South)",187227,1 
"12","03500","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Flagler & Volusia (North Central) Counties",102614,1 
"12","05301","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hernando County",172778,1 
"12","05701","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (Central)--Tampa City (Central)",139898,1 
"12","05702","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (Southwest)--Tampa City (South)",156280,1 
"12","05703","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (Northwest)",147714,1 
"12","05704","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (North Central)",154649,1 
"12","05705","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (North Central)--Tampa City (North)",146416,1 
"12","05706","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (Northeast)",125158,1 
"12","05707","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (Central)",178275,1 
"12","05708","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Hillsborough County (South County)",180836,1 
"12","06100","42680","FL","Sebastian-Vero Beach, FL (Metro)","Indian River County",138028,1 
"12","06300"," ","FL"," ","Apalachee Region (Outside Leon County)",84285,0.439 
"12","06300","37460","FL","Panama City, FL (Metro)","Apalachee Region (Outside Leon County)",15863,0.083 
"12","06300","45220","FL","Tallahassee, FL (Metro)","Apalachee Region (Outside Leon County)",91926,0.479 
"12","06901","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Lake County (North)",100839,1 
"12","06902","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Sumter (North) & Lake (North) Counties",60403,0.459 
"12","06902","45540","FL","The Villages, FL (Metro)","Sumter (North) & Lake (North) Counties",71276,0.541 
"12","06903","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Lake (South) & Sumter (South) Counties",135810,0.86 
"12","06903","45540","FL","The Villages, FL (Metro)","Lake (South) & Sumter (South) Counties",22144,0.14 
"12","07101","15980","FL","Cape Coral-Fort Myers, FL (Metro)","Lee County (South & West)--Barrier Islands Region",120296,1 
"12","07102","15980","FL","Cape Coral-Fort Myers, FL (Metro)","Lee County (Northwest)--Cape Coral City",158207,1 
"12","07103","15980","FL","Cape Coral-Fort Myers, FL (Metro)","Lee County (Northeast)--Lehigh Acres & North Fort Myers",136315,1 
"12","07104","15980","FL","Cape Coral-Fort Myers, FL (Metro)","Lee County (Central)--Greater Fort Myers City",100944,1 
"12","07105","15980","FL","Cape Coral-Fort Myers, FL (Metro)","Lee County (Southeast)--Bonita Springs City & Estero (East)",102992,1 
"12","07300","45220","FL","Tallahassee, FL (Metro)","Leon County (Outer)",139184,1 
"12","07301","45220","FL","Tallahassee, FL (Metro)","Leon County (Central)--Tallahassee City (Central)",136303,1 
"12","08101","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Manatee County (North)",107538,1 
"12","08102","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Manatee County (West Central)",113948,1 
"12","08103","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Manatee County (South)",101347,1 
"12","08301","36100","FL","Ocala, FL (Metro)","Marion County (North)",100021,1 
"12","08302","36100","FL","Ocala, FL (Metro)","Marion County (Central)--Ocala City",102804,1 
"12","08303","36100","FL","Ocala, FL (Metro)","Marion County (South Central)",128473,1 
"12","08500","38940","FL","Port St. Lucie, FL (Metro)","Martin County",146318,1 
"12","08601","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (North Central)--Greater Miami Lakes Town",114465,1 
"12","08602","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (North Central)--Miami Gardens City (North & West)",101323,1 
"12","08603","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast)--Greater North Miami Beach City (West)",100720,1 
"12","08604","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast)--Aventura City & Surfside Town",100433,1 
"12","08605","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County--North Miami City (Southwest) & Golden Glades (West)",105499,1 
"12","08606","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Westview",101112,1 
"12","08607","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast)--Hialeah City (North Central)",100459,1 
"12","08608","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (North Central)--Doral, Sweetwater Cities & Fontainebleau",112930,1 
"12","08609","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast)--Hialeah City (South Central)",101006,1 
"12","08610","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Central)--Miami Springs City & Miami International Airport",100923,1 
"12","08611","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast Central)--Miami City (North)",101124,1 
"12","08612","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast)--Miami Beach City & Miami Shores Village",100297,1 
"12","08613","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Northeast Central)--Miami City (Downtown)",101386,1 
"12","08614","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (East)--Miami City (East) & Key Biscayne Village",101343,1 
"12","08615","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (East Central)--Miami City (West)",103186,1 
"12","08616","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South)",101136,1 
"12","08617","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace",102442,1 
"12","08618","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (North Central)--Tamiami Trail Region (South)--Tamiami",106294,1 
"12","08619","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South)",101209,1 
"12","08620","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes",100968,1 
"12","08621","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk",101507,1 
"12","08622","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Southwest)--South Miami Heights",102646,1 
"12","08623","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village",105632,1 
"12","08624","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade County (South)--Homestead City (North) & Florida City (North)",100194,1 
"12","08700","28580","FL","Key West, FL (Micro)","Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties",73090,0.722 
"12","08700","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties",28201,0.278 
"12","08900","27260","FL","Jacksonville, FL (Metro)","Nassau & Baker Counties",100429,1 
"12","09100","18880","FL","Crestview-Fort Walton Beach-Destin, FL (Metro)","Okaloosa County",180822,1 
"12","09300"," ","FL"," ","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",12884,0.125 
"12","09300","17500","FL","Clewiston, FL (Micro)","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",39140,0.38 
"12","09300","36380","FL","Okeechobee, FL (Micro)","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",39996,0.389 
"12","09300","42700","FL","Sebring, FL (Metro)","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",10874,0.106 
"12","09501","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (Northwest)",126654,1 
"12","09502","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town",121592,1 
"12","09503","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (Southwest)--Disney-International Drive Region",105917,1 
"12","09504","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle",125220,1 
"12","09505","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (Central)--Orlando City (East Downtown) & Azalea Park",108980,1 
"12","09506","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast)",101497,1 
"12","09507","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities",107435,1 
"12","09508","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park",107817,1 
"12","09509","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (Southeast)",122100,1 
"12","09510","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Orange County (Northeast)",118744,1 
"12","09701","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Osceola County (West)",150845,1 
"12","09702","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Osceola County (East)",117840,1 
"12","09901","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (Northeast)",103754,1 
"12","09902","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities",112504,1 
"12","09903","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town",142518,1 
"12","09904","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North)",124204,1 
"12","09905","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City",125430,1 
"12","09906","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (East Central)--Greater Boynton Beach City (North)",149191,1 
"12","09907","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (Southeast)--Greater Delray Beach City",114816,1 
"12","09908","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town",106704,1 
"12","09909","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (West of Boca Raton City)",103727,1 
"12","09910","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (Central)--Wellington Village & Agricultural Reserve",102440,1 
"12","09911","33100","FL","Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palm Beach County (West)--Glades & Western Communities",134846,1 
"12","10101","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pasco County (East Central)",114487,1 
"12","10102","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pasco County (West Central)",104558,1 
"12","10103","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pasco County (Gulf Coast)",129773,1 
"12","10104","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pasco County (South)",115879,1 
"12","10301","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (North)",117168,1 
"12","10302","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (North Central)",107370,1 
"12","10303","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Central)--Clearwater City (South & Central)",104566,1 
"12","10304","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Central)--Greater Largo City",107480,1 
"12","10305","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (West Central)--Greater Seminole City",107780,1 
"12","10306","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Central)--Greater Pinellas Park City",109431,1 
"12","10307","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (Southeast)--St. Petersburg City (East)",151899,1 
"12","10308","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","Pinellas County (South Central)--St. Petersburg City (West)",110848,1 
"12","10501","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (Northwest)",173680,1 
"12","10502","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (Northeast)",158399,1 
"12","10503","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (Central)",133015,1 
"12","10504","29460","FL","Lakeland-Winter Haven, FL (Metro)","Polk County (South)",137001,1 
"12","10700","27260","FL","Jacksonville, FL (Metro)","Putnam & St. Johns (South) Counties",26398,0.262 
"12","10700","37260","FL","Palatka, FL (Micro)","Putnam & St. Johns (South) Counties",74364,0.738 
"12","10900","27260","FL","Jacksonville, FL (Metro)","St. Johns County (North)",163641,1 
"12","11101","38940","FL","Port St. Lucie, FL (Metro)","St. Lucie County (North)",102496,1 
"12","11102","38940","FL","Port St. Lucie, FL (Metro)","St. Lucie County (South)",175293,1 
"12","11300","37860","FL","Pensacola-Ferry Pass-Brent, FL (Metro)","Santa Rosa County",151372,1 
"12","11501","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Sarasota County (North)",123642,1 
"12","11502","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Sarasota County (Central & Gulf Coast)",131395,1 
"12","11503","35840","FL","North Port-Sarasota-Bradenton, FL (Metro)","Sarasota County (East)",124411,1 
"12","11701","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (West)",106584,1 
"12","11702","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (North Central)",104246,1 
"12","11703","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (South Central)",104294,1 
"12","11704","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","Seminole County (East)",107594,1 
"12","12100"," ","FL"," ","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties",107014,1 
"12","12701","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town",110993,1 
"12","12702","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",127717,1 
"12","12703","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities",130896,1 
"12","12704","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","Volusia County (Southwest Central)--Deltona & Lake Helen Cities",118069,1 
"16","00100"," ","ID"," ","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",33022,0.285 
"16","00100","17660","ID","Coeur dAlene, ID (Metro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",4845,0.042 
"16","00100","34140","ID","Moscow, ID (Micro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",37244,0.321 
"16","00100","41760","ID","Sandpoint, ID (Micro)","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",40877,0.352 
"16","00200","17660","ID","Coeur dAlene, ID (Metro)","Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities",133649,1 
"16","00300"," ","ID"," ","Central Idaho--Lewiston City & Nez Perce Reservation",55973,0.532 
"16","00300","14260","ID","Boise City, ID (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",7028,0.067 
"16","00300","26820","ID","Idaho Falls, ID (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",2891,0.027 
"16","00300","30300","ID","Lewiston, ID-WA (Metro)","Central Idaho--Lewiston City & Nez Perce Reservation",39265,0.373 
"16","00400"," ","ID"," ","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",10198,0.096 
"16","00400","14260","ID","Boise City, ID (Metro)","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",73079,0.69 
"16","00400","36620","ID","Ontario, OR-ID (Micro)","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",22623,0.214 
"16","00500","14260","ID","Boise City, ID (Metro)","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",110936,1 
"16","00600","14260","ID","Boise City, ID (Metro)","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",112509,1 
"16","00701","14260","ID","Boise City, ID (Metro)","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities",105357,1 
"16","00702","14260","ID","Boise City, ID (Metro)","Ada County (Northeast)--Boise (North & West) & Garden City Cities",100664,1 
"16","00800","14260","ID","Boise City, ID (Metro)","Ada County (South)--Boise (South) & Kuna Cities",106988,1 
"16","00900","15420","ID","Burley, ID (Micro)","Twin Falls & Cassia Counties--Twin Falls City",22952,0.229 
"16","00900","46300","ID","Twin Falls, ID (Micro)","Twin Falls & Cassia Counties--Twin Falls City",77230,0.771 
"16","01000"," ","ID"," ","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",15464,0.137 
"16","01000","15420","ID","Burley, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",20069,0.178 
"16","01000","25200","ID","Hailey, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",27701,0.246 
"16","01000","34300","ID","Mountain Home, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",27038,0.24 
"16","01000","46300","ID","Twin Falls, ID (Micro)","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",22374,0.199 
"16","01100","13940","ID","Blackfoot, ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",42777,0.329 
"16","01100","26820","ID","Idaho Falls, ID (Metro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",26140,0.201 
"16","01100","27220","ID","Jackson, WY-ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",10170,0.078 
"16","01100","39940","ID","Rexburg, ID (Micro)","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",50778,0.391 
"16","01200","26820","ID","Idaho Falls, ID (Metro)","Bonneville County--Idaho Falls City",104234,1 
"16","01300"," ","ID"," ","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",25052,0.203 
"16","01300","13940","ID","Blackfoot, ID (Micro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",2830,0.023 
"16","01300","30860","ID","Logan, UT-ID (Metro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",12786,0.104 
"16","01300","38540","ID","Pocatello, ID (Metro)","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",82839,0.671 
"24","00100"," ","MD"," ","Allegany & Garrett Counties--Cumberland City",30097,0.286 
"24","00100","19060","MD","Cumberland, MD-WV (Metro)","Allegany & Garrett Counties--Cumberland City",75087,0.714 
